D:/GIT/Code_Database/RAC/source_code/stc_scripts/stc_1000mb_p8_rand_600_100L/stc_1000mb_p8_rand_600_100L-0004-txstreamresults.csv for periodic results

================== Periodic Results: TxStreamResults Record #1
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",6795434,154439,975290832,6795434,44085138104,1000001096,42997868664,
txstreamresults2,"",port3,"Port //8/3",6701767,154404,975294784,6701767,43479147336,999999408,42406864616,
txstreamresults3,"",port5,"Port //8/5",6787959,154435,975290280,6787959,44037138384,999999843,42951064944,

================== Periodic Results: TxStreamResults Record #46
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",6949392,154448,975286256,6949392,45085134320,999997954,43973231600,
txstreamresults2,"",port3,"Port //8/3",6856318,154513,975277896,6856318,44479192184,1000000010,43382181304,
txstreamresults3,"",port5,"Port //8/5",6942096,154474,975283800,6942096,45037145400,999999656,43926410040,

================== Periodic Results: TxStreamResults Record #47
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",7103118,154302,975308408,7103118,46085132456,999996730,44948633576,
txstreamresults2,"",port3,"Port //8/3",7009800,154336,975306488,7009800,45479148736,1000000278,44357580736,
txstreamresults3,"",port5,"Port //8/5",7095711,154293,975314696,7095711,46037142872,1000001583,44901829112,

================== Periodic Results: TxStreamResults Record #48
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",7257036,154240,975324336,7257036,47085150472,1000002750,45924024712,
txstreamresults2,"",port3,"Port //8/3",7163630,154230,975322664,7163630,46479137920,999999506,45332957120,
txstreamresults3,"",port5,"Port //8/5",7249650,154253,975321352,7249650,47037139960,1000001872,45877195960,

================== Periodic Results: TxStreamResults Record #49
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",7411050,154108,975341392,7411050,48085140976,999998626,46899372976,
txstreamresults2,"",port3,"Port //8/3",7317728,154148,975337496,7317728,47479145232,1000001171,46308308752,
txstreamresults3,"",port5,"Port //8/5",7403629,154124,975339480,7403629,48037128672,999999281,46852548032,

================== Periodic Results: TxStreamResults Record #50
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",7564493,153812,975389216,7564493,49085136120,999999089,47874817240,
txstreamresults2,"",port3,"Port //8/3",7471660,153979,975362344,7471660,48479139696,999998932,47283674096,
txstreamresults3,"",port5,"Port //8/5",7557171,153842,975384944,7557171,49037137704,999999722,47827990344,

================== Periodic Results: TxStreamResults Record #51
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",7718645,153851,975385496,7718645,50085138520,1000001608,48850155320,
txstreamresults2,"",port3,"Port //8/3",7625048,153747,975398320,7625048,49479140072,999997884,48259132392,
txstreamresults3,"",port5,"Port //8/5",7711156,153812,975390672,7711156,50037132840,1000000666,48803347880,

================== Periodic Results: TxStreamResults Record #52
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",7873035,153983,975365056,7873035,51085145056,1000002398,49825459456,
txstreamresults2,"",port3,"Port //8/3",7779574,153955,975365840,7779574,50479146288,999998582,49234414448,
txstreamresults3,"",port5,"Port //8/5",7865731,154004,975357704,7865731,51037136424,999998334,49778619464,

================== Periodic Results: TxStreamResults Record #53
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",8027137,154020,975354856,8027137,52085143112,999998080,50800801192,
txstreamresults2,"",port3,"Port //8/3",7933774,154029,975353976,7933774,51479133296,999998569,50209729456,
txstreamresults3,"",port5,"Port //8/5",8019736,154017,975356968,8019736,52037134024,999999739,50753976264,

================== Periodic Results: TxStreamResults Record #54
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

